account_id,signup_date,device_id,ip_address,card_fingerprint,address_id,ring_id,is_ring_member,is_hard_negative,is_evasive_ring
acct_6230813632,2026-06-08T17:49:57,dev_b8253fdbb2,3.173.150.154,card_ee14441e8d17,addr_9b0ef35715,,0,False,False
acct_f29cdec5c7,2025-03-18T11:06:46,dev_fb5051f686,223.229.48.158,card_07ed841bde67,addr_edc6e370ab,,0,False,False
acct_467f80fc37,2026-05-31T05:50:02,dev_556625709e,130.8.186.60,card_e9c687048533,addr_0c0b84b6bf,,0,False,False
acct_1211235acc,2026-07-27T12:52:21,dev_4e8d20d2cc,63.51.24.247,card_8abee0a5ca67,addr_d0c1f378f7,,0,False,False
acct_98ba420877,2026-05-18T19:52:49,dev_f6ac049541,130.8.186.60,card_e05d1c2c657d,addr_d60c72d8f5,,0,False,False
acct_87576f3ac7,2025-04-21T14:02:02,dev_fad15d70f7,200.1.127.67,card_6a6875d77cce,addr_b462e6f304,,0,False,False
acct_583229af1a,2025-02-10T12:42:07,dev_7911cc94f0,121.50.55.87,card_6b16d65fa04c,addr_2a845b0dec,,0,False,False
acct_9b33089063,2025-11-02T05:10:07,dev_8e33fb50a7,221.55.194.231,card_b6fe16f310f9,addr_748c71f6aa,,0,False,False
acct_17c87393ab,2026-03-20T13:00:53,dev_89a43fba8d,177.212.76.69,card_352e3df4c1b1,addr_993cbb4801,,0,False,False
acct_f394a5dc3c,2025-12-15T21:51:48,dev_96ac398ca2,11.234.190.220,card_b802d12628d3,addr_3900b05173,,0,False,False
acct_35d99de443,2025-01-17T16:34:26,dev_eb56cb82e5,81.169.72.25,card_69c54eec8dca,addr_c0f9a14467,,0,False,False
acct_0cfcc2c9a9,2026-07-20T14:53:06,dev_c6271471c6,124.220.123.53,card_befac2003dd1,addr_1c1c6bef69,,0,False,False
acct_c4e00d1f11,2026-04-23T05:46:23,dev_b10d1e704b,160.26.158.113,card_c458d48ba784,addr_181e88e7c0,,0,False,False
acct_6725d52ec9,2026-06-14T07:00:19,dev_fc6e7907c8,190.46.94.198,card_2da071fc08a3,addr_e9c242c35d,,0,False,False
acct_990b56d5d3,2025-06-10T11:40:10,dev_230fa85827,136.126.1.203,card_9b1a20fc006b,addr_bc0ba8102a,,0,False,False
acct_fe1e5df625,2026-05-12T06:55:24,dev_8a8b416291,86.140.17.74,card_0a3a127adefe,addr_1a37c6e376,,0,False,False
acct_5da2e8cb1f,2025-02-24T08:24:22,dev_344789b18c,196.74.147.123,card_a127dbe8a24e,addr_1e8f4141ed,,0,False,False
acct_8759e5703e,2025-09-15T02:05:39,dev_830206e958,139.247.38.100,card_5dc9769764b8,addr_69c8f22caa,,0,False,False
acct_8dbcc212a8,2026-07-05T23:34:53,dev_8cb3e34a97,194.233.109.171,card_577f34b0cba9,addr_d6ddc74e11,,0,False,False
acct_2ba336ffc7,2026-05-06T14:22:16,dev_28a1b4b4eb,38.202.236.187,card_9c5bbf9d0ca2,addr_10b43f89d8,,0,False,False
acct_1c2b8c94fd,2026-07-19T17:58:15,dev_2248cdfc84,23.41.82.255,card_4c826c9ba0f7,addr_69d12984ff,ring_002,1,False,False
acct_c428fc3ecd,2025-09-17T22:27:00,dev_14e786fced,27.80.46.197,card_082a5981d03a,addr_395380da7b,,0,False,False
acct_0348fba3da,2026-06-24T18:57:06,dev_c4c069572c,172.141.163.15,card_c03f7f0a0f79,addr_b4eb883942,,0,False,False
acct_45a888a50f,2025-06-16T09:39:48,dev_a69e328404,112.239.140.45,card_3e773669a0ae,addr_12745f0a83,,0,False,False
acct_75e27d69a5,2026-07-07T13:21:40,dev_07f6647c29,168.203.161.106,card_bff97693fb16,addr_33811acec4,,0,False,False
acct_d2ad1e388d,2025-10-04T12:49:52,dev_9145639704,29.238.156.171,card_15593e4fb4d5,addr_ab2375ef4f,,0,False,False
acct_385783c86e,2026-01-07T21:45:06,dev_a425415055,132.115.151.116,card_79098fd165c2,addr_3f396aee23,,0,False,False
acct_b6ca4c9c4a,2026-06-11T16:50:20,dev_664aea0091,142.26.116.242,card_b34e00521dc1,addr_7d34bf1737,,0,False,False
acct_b1143bce9b,2025-04-12T06:22:09,dev_f09889b4e2,144.97.76.3,card_d5bb17438804,addr_d55204d960,,0,False,False
acct_ee21ac2b97,2025-05-06T11:29:32,dev_18254b0f6e,141.182.14.78,card_0365b2a136ad,addr_85f2846245,,0,False,False
acct_c88183ca73,2025-01-08T05:07:16,dev_98c29429bd,212.99.92.248,card_7863bafe90fa,addr_41d57c7e69,,0,False,False
acct_8901b02fff,2025-04-02T05:43:39,dev_74a1026714,17.47.67.194,card_0b09c92d1657,addr_622b099842,,0,False,False
acct_ccad15db86,2025-12-10T17:50:40,dev_2e03451f17,189.65.19.84,card_a523b24a775d,addr_46e265ee3a,,0,False,False
acct_72333d6cbf,2026-02-26T19:44:52,dev_60b61f0097,13.40.121.100,card_7cb8e0e4d681,addr_b947df2cd0,,0,False,False
acct_bfdb775036,2026-02-07T10:07:25,dev_759ec899f4,154.169.91.155,card_0558604ea7d8,addr_43bd01ca03,,0,False,False
acct_18052cea0e,2025-11-05T08:50:59,dev_dc4e5f3590,169.227.59.103,card_e7fdbbb945b0,addr_b84b557675,,0,False,False
acct_53f2755ba0,2026-02-19T16:40:10,dev_29e887cc1b,187.160.27.227,card_08085b8fd120,addr_a2ebc01acd,,0,False,False
acct_bec29bb8ac,2026-03-13T04:38:55,dev_1cbdc8cdcb,124.220.123.53,card_f98d10755957,addr_8a27ab93eb,,0,False,False
acct_761e234491,2025-08-29T07:05:13,dev_36d6732588,124.220.123.53,card_0e4134d52b07,addr_6eee32eb5f,,0,False,False
acct_d99a705d41,2025-09-27T01:48:20,dev_01a4f84a64,179.254.147.111,card_c26d8e297296,addr_417573f2f3,,0,False,False
acct_661ebd41c6,2026-06-23T14:35:38,dev_3033923975,201.240.61.82,card_a95de4662bc3,addr_0aef54539b,,0,False,False
acct_f6840df47b,2025-03-25T03:17:42,dev_2fa9cfb5ac,109.80.161.180,card_ad0dfdd05299,addr_b192d3ba31,,0,False,False
acct_c0341623ec,2026-06-01T03:03:28,dev_cfc15ab985,177.124.238.81,card_39bc650470f6,addr_9c3048e33c,,0,False,False
acct_6ea2dd4552,2025-09-07T05:25:08,dev_582eee5ac9,92.189.17.42,card_d0f25a2ae9fe,addr_8f1a17dd39,,0,False,False
acct_cd300ae3cf,2026-07-31T02:10:08,dev_c0826eaaa7,132.115.151.116,card_3e5e5ae593a0,addr_2c113f5b9d,,0,False,False
acct_f401508306,2025-03-21T14:21:56,dev_05d5cf7269,88.80.186.159,card_cb9215d2bda1,addr_ca4a45f753,,0,False,False
acct_e589d9bf0a,2025-07-20T21:44:04,dev_c465d12593,15.22.147.237,card_a75cc969872e,addr_764fe69719,,0,False,False
acct_6695572fa3,2025-12-11T12:36:04,dev_504f18da67,160.245.174.157,card_2fd1fd9d0689,addr_5abbf9e62f,,0,False,False
acct_1cbcb87659,2026-04-04T12:00:23,dev_84996a32b9,89.29.112.59,card_586a98117d70,addr_4265cce986,,0,False,False
acct_844cb81bc5,2026-07-05T12:42:55,dev_b117dc8bc5,13.92.238.93,card_055d67d66e8f,addr_460895648d,,0,False,False
acct_faaf257146,2026-05-30T13:39:47,dev_a18c95a1ba,173.15.206.3,card_dc72b801b51e,addr_ba2e8495dc,,0,False,False
acct_d4e828b844,2025-06-20T13:55:24,dev_7f0b0bd562,186.226.183.173,card_c9ed63bf8886,addr_545871fcf6,,0,False,False
acct_502099e024,2025-07-08T14:00:32,dev_cd4f4e1a01,147.255.254.214,card_42651ceab2e8,addr_53cfd209de,ring_015,1,False,False
acct_5cc483c00c,2025-12-27T22:47:37,dev_28be7a594e,55.24.172.232,card_1bab2e887e71,addr_4e0818687f,,0,False,False
acct_86d5f99582,2025-10-13T07:37:11,dev_14fab37a0e,204.88.207.196,card_85e04f79a657,addr_d9ab148006,,0,False,False
acct_83a821eff6,2026-02-24T11:34:48,dev_7343c393b3,73.228.58.75,card_ab6a34d8b4dd,addr_7b753a779c,,0,True,False
acct_67270c2adf,2025-11-26T21:03:36,dev_a696b6474c,170.157.43.30,card_88bb0e051292,addr_d7c1116d3c,,0,False,False
acct_08b7fc817d,2025-05-22T03:40:28,dev_2981fc84c2,88.80.186.159,card_261be7b61204,addr_90008c1bb2,,0,False,False
acct_9b9d006427,2026-01-26T19:45:11,dev_139c86331b,113.163.209.250,card_199f4746e4aa,addr_bbbc81a304,,0,False,False
acct_cea425de02,2025-03-02T12:52:59,dev_f2a4d2af52,87.134.33.112,card_d18d569848db,addr_70227c244e,,0,False,False
acct_9d2fca35fc,2026-03-16T13:39:49,dev_82e1c50a80,87.89.226.236,card_6564af8ea233,addr_198df37f82,,0,False,False
acct_fb5950be9e,2026-07-14T16:13:05,dev_803a65c92f,78.26.190.119,card_ae081c71478a,addr_2c1953a17e,,0,False,False
acct_ace6685f52,2025-09-17T06:22:07,dev_2163a5ccca,137.55.58.129,card_6f04f2da3ac6,addr_fa17f8a814,ring_012,1,False,False
acct_7f77284caf,2025-11-29T04:39:43,dev_44f550915e,49.212.161.234,card_e9a57b1ce370,addr_92a341b41d,,0,False,False
acct_f57808f17e,2025-07-22T13:01:29,dev_62f9a53422,172.90.74.41,card_e34bb5412d9e,addr_966bb6ebb6,,0,False,False
acct_a82e78b17c,2025-04-14T20:14:49,dev_ff81496869,14.125.176.148,card_761700170fb4,addr_53ea2a8402,ring_003,1,False,False
acct_8d46d96a26,2025-12-09T13:33:17,dev_2fef319df8,2.230.67.139,card_f4eaca334a2b,addr_8a8944dcf3,,0,False,False
acct_f349989166,2025-09-16T03:07:09,dev_515af1a24f,21.193.204.206,card_4877bd28eab6,addr_720054d78e,,0,False,False
acct_caf67d34d5,2026-07-25T07:42:34,dev_3012b0bf8a,73.235.239.254,card_f6ff6e8260a2,addr_9534668191,,0,False,False
acct_f8753fa2d1,2026-04-04T09:32:08,dev_99ce283c05,150.250.127.108,card_7dd5410156e1,addr_4fa2bdc062,,0,False,False
acct_4af135ab44,2026-01-01T15:59:29,dev_b79228201f,129.72.137.174,card_8094288dc582,addr_448efdb780,,0,False,False
acct_83d91e8ec8,2025-10-30T00:49:25,dev_2226d29b73,79.138.216.36,card_4aafd4504759,addr_2b63c85c85,,0,False,False
acct_3816e90735,2026-05-20T20:49:33,dev_5b22c3f0e5,78.121.233.60,card_81368eba27c5,addr_0298fc6a79,,0,False,False
acct_1306bf1c5d,2025-05-20T03:30:29,dev_080cb99e58,77.254.42.34,card_0a9c463bda8b,addr_576cc7e563,,0,False,False
acct_120a256e08,2026-03-21T05:24:42,dev_60d12aa514,124.220.123.53,card_9a0875e54953,addr_85649920b9,,0,False,False
acct_ef691f6130,2025-04-23T21:07:06,dev_215435f9ba,113.163.209.250,card_9105642d8fcf,addr_15fcd60e8e,,0,False,False
acct_8312b25e78,2026-04-11T00:12:10,dev_647da90e45,145.102.60.242,card_92c7879fd66d,addr_2647a4341c,,0,False,False
acct_1edc1cf172,2026-03-18T20:13:47,dev_568979beaa,83.83.218.5,card_18897e96b63f,addr_12ee88d019,,0,False,False
acct_78e6cdfe26,2025-04-26T17:21:49,dev_b4e87767e0,195.157.224.16,card_30bd24666a33,addr_a1ea3323f8,,0,False,False
acct_936e8bbacd,2025-10-28T06:06:23,dev_b08d783ac8,129.153.198.180,card_5c9d9f2b5117,addr_ea26611437,,0,False,False
acct_78aebe1de7,2025-04-18T06:33:01,dev_797b05fd54,41.146.184.19,card_d9ea02c7d332,addr_84e45a662f,,0,False,False
acct_09c0e5fe07,2026-06-30T01:02:44,dev_77542b54e4,36.138.4.194,card_d1ca2712e80b,addr_31843a1f47,ring_004,1,False,False
acct_46e36574f1,2025-05-27T08:30:57,dev_7a8aa24d73,142.57.102.201,card_ba487c7153b0,addr_5c396dbbd9,,0,False,False
acct_8a3db4dca4,2025-03-11T22:38:12,dev_edc0759628,184.243.120.198,card_207ebc21b60b,addr_12d8c162a2,,0,False,False
acct_8f2aa66f2f,2026-03-22T18:30:02,dev_09431dc5ea,124.65.103.168,card_d8afba263db6,addr_59c937554a,,0,False,False
acct_c4f53c1c9b,2025-12-14T07:39:44,dev_99d7af0a9b,219.228.3.61,card_aea56a69a6f7,addr_1c9bfafb5a,,0,False,False
acct_65a01f65fb,2025-11-16T16:42:34,dev_e694e2c35f,32.40.132.217,card_bfacda5ea8e9,addr_740ef964ab,,0,False,False
acct_6c0d2decd8,2026-06-10T15:29:59,dev_532c3ef287,34.66.170.164,card_c650b474c879,addr_b7b89f1a61,,0,False,False
acct_98c44add28,2026-04-22T22:27:36,dev_ad18bbad7b,3.173.150.154,card_62297369bca6,addr_4059e7a547,,0,False,False
acct_b152eedb0d,2025-05-21T02:05:37,dev_2dbcfb3a8e,78.149.226.163,card_35d3481d04cb,addr_4a97d6c120,,0,False,False
acct_3490126634,2026-01-28T14:10:03,dev_cf8b36b74a,172.243.83.49,card_e3de1ca0b7c5,addr_026958b621,,0,False,False
acct_9223588550,2026-04-03T01:19:07,dev_c828f9fe64,28.213.82.112,card_2c9041b04b2c,addr_9cdfdf90b1,,0,False,False
acct_40bc8cab97,2026-05-30T15:01:34,dev_cbc9bd67d5,21.0.127.214,card_20e4ec2f2c8b,addr_73b6477e3a,,0,True,False
acct_aafe112be1,2025-11-08T00:58:15,dev_fd4bc50d01,216.215.4.203,card_cfbec96e390d,addr_fe8fd5a9c4,,0,False,False
acct_98d64f4465,2025-11-22T20:35:40,dev_19920f7b45,49.23.247.120,card_bd7e31fba9ab,addr_94e4641c7c,ring_023,1,False,False
acct_2b02f13385,2025-08-03T14:01:10,dev_2475880c08,158.10.153.120,card_38078f5ddcd9,addr_b2f5b6154c,,0,False,False
acct_3e4cd0337d,2026-01-11T02:44:38,dev_563a936391,221.97.92.28,card_0a43a1768d29,addr_2ed95770b1,,0,False,False
acct_3d9e66c9c0,2025-05-26T02:31:31,dev_90ba6dc8c9,34.18.153.224,card_110c495550b9,addr_521853ddfc,,0,False,False
acct_3620cd5d26,2026-02-01T13:18:06,dev_ce5999e1c0,118.42.218.21,card_9b82dadf046d,addr_4e1e958e16,,0,False,False
acct_48ed2f167e,2025-09-12T14:31:00,dev_8cc074c754,106.161.71.169,card_546ad4c40c2d,addr_10015cf5fa,,0,False,False
acct_7c375af636,2025-07-04T23:45:56,dev_c2109f3c49,86.43.206.79,card_c4b732890bce,addr_418b4c572f,,0,False,False
acct_dc79ab8fb7,2026-01-05T11:41:02,dev_7bf12acf53,206.174.42.143,card_63d57f25693f,addr_4a26c80232,,0,False,False
acct_be07bd8dbf,2025-11-14T04:59:44,dev_973e5dc3df,211.105.41.194,card_04b296486202,addr_a087d3c4c2,,0,False,False
acct_c171971745,2025-04-03T17:47:40,dev_1e83154f80,104.144.217.101,card_bc5e32d5d033,addr_dd8466357f,,0,False,False
acct_61cfded626,2025-03-22T10:59:32,dev_9aa90538a7,213.170.105.186,card_4e95523b9347,addr_37ca0180b5,,0,False,False
acct_de1584be26,2026-04-26T00:56:29,dev_10770d33c8,181.27.237.216,card_4c77b7021325,addr_1dafd78f5f,,0,False,False
acct_ad2d09f3b8,2026-01-07T01:46:20,dev_ef52ed8494,158.17.129.29,card_b63e2790cc8e,addr_45de0649d3,,0,True,False
acct_c22cdb82b0,2025-03-10T09:12:34,dev_40107699fa,220.238.95.211,card_b42be07bc58c,addr_f8025d35a1,,0,False,False
acct_6920919433,2026-06-27T06:08:26,dev_9ed19a7694,177.193.4.104,card_a722bab98a47,addr_d6fb34192d,,0,False,False
acct_fbfe2b5c5a,2026-07-20T12:47:03,dev_e3e312d05e,80.131.239.187,card_cc7536bcc723,addr_69d12984ff,ring_002,1,False,False
acct_a77e6fd12a,2026-07-02T12:18:21,dev_c9e1e4ecc1,131.92.3.169,card_4391d277dc8f,addr_1698378630,,0,False,False
acct_3231c9b851,2025-04-30T14:13:47,dev_1c630b5336,85.63.102.180,card_81b6d6e65fac,addr_23fedf2f5f,,0,False,False
acct_423a5be3b2,2025-02-19T21:25:40,dev_b9125c5645,149.55.134.115,card_c768a0656e12,addr_1337359f7b,ring_016,1,False,False
acct_eaaf71682b,2025-08-23T07:09:04,dev_d2c5c7c498,132.115.151.116,card_663e93503966,addr_8b7139284a,,0,False,False
acct_1e9c004f8e,2025-10-27T14:15:28,dev_a61feb8594,138.208.165.101,card_9b6c65597e2e,addr_ae962c48ed,,0,False,False
acct_64ada152f6,2026-06-12T01:15:47,dev_bd9a3965d4,34.189.95.152,card_7eea1b19c646,addr_5baa9b2ae2,,0,False,False
acct_bfe7ca0a09,2026-01-16T04:38:33,dev_cb60775b3e,40.210.209.88,card_001e2469fe8e,addr_37d1dd6dfd,,0,False,False
acct_7c714b5653,2026-04-07T02:26:15,dev_c74176bf8b,121.121.217.88,card_e5b94fde181a,addr_9089c5a6d3,,0,False,False
acct_e4f98ec94a,2025-11-19T15:58:29,dev_dc8bd3914b,87.78.240.116,card_7a0ea2a1e47b,addr_40b8c4f978,evasive_ring_003,1,False,True
acct_e4d5f55ed8,2025-07-11T12:46:19,dev_7b56f848d2,162.45.144.219,card_dd5f023518e3,addr_1b8363aca0,,0,False,False
acct_ad5968964f,2026-02-22T12:35:42,dev_cbc7018ddb,3.173.150.154,card_21c75ba1994e,addr_c357a81053,,0,False,False
acct_9a25bfe0d4,2025-07-29T18:42:02,dev_c4540c16b9,61.10.41.149,card_39257fd0dbb2,addr_48318f9e77,,0,False,False
acct_bd20ef41a7,2025-12-11T14:46:03,dev_de3241a2a6,183.93.33.63,card_eb601a794fb3,addr_c472430495,,0,False,False
acct_f756d09372,2025-04-30T19:45:02,dev_750ef84a96,133.146.166.198,card_202efe5a7933,addr_3f49c4549e,,0,False,False
acct_fb87834fc9,2025-09-25T02:11:09,dev_9f7fa010eb,23.61.96.113,card_e6470e9e8e4c,addr_525825d924,,0,False,False
acct_042899c39b,2026-04-23T12:52:52,dev_438c09e06c,93.74.159.73,card_7cd089f46ac9,addr_53f044a7b7,,0,False,False
acct_14aa030d87,2025-04-29T15:27:02,dev_105d9408bc,59.203.164.174,card_ef4a8959df3d,addr_cdeeaaadf2,,0,False,False
acct_32fedbf101,2026-04-26T18:29:15,dev_54535bc1ec,191.165.6.132,card_238df2914a23,addr_005f17956f,ring_036,1,False,False
acct_4799b12949,2025-07-28T17:15:02,dev_e85620a2d6,40.91.167.249,card_f1093260d4f0,addr_a6d438cb28,,0,False,False
acct_d5f4d49398,2025-03-08T03:53:13,dev_9d6889ca98,207.243.74.232,card_e72fa56be6c6,addr_ab89c40c7c,,0,False,False
acct_61d9237ad5,2025-01-23T16:07:45,dev_e0b9ebaa15,213.160.223.12,card_75bba78ec128,addr_f23c43a4a2,evasive_ring_005,1,False,True
acct_00dc4c538f,2025-03-14T04:04:58,dev_3c15ef1414,65.136.255.239,card_19ad307ed5a5,addr_f3b27cb72b,,0,False,False
acct_6d17283403,2025-08-14T09:56:37,dev_6999f91ea5,183.214.39.114,card_484da88449b9,addr_f96ab635a0,,0,False,False
acct_82e41b1d9b,2025-10-08T18:42:09,dev_ad5f7b1efc,173.57.96.44,card_ef5fa24187fc,addr_785186c573,,0,False,False
acct_50f62b2292,2025-01-11T17:07:41,dev_19ba510a04,113.163.209.250,card_3a9c0619af31,addr_7214e67afe,,0,False,False
acct_3f6bcd0b56,2025-04-18T15:15:13,dev_2fa6d0b5fd,152.122.170.153,card_7eede7bafa8b,addr_a7b1bc1d14,,0,False,False
acct_39b55d1a67,2025-05-23T19:34:06,dev_bcce42a126,136.125.177.143,card_a0b7ffb279a0,addr_d3a327822e,,0,False,False
acct_0f4987ed3a,2026-05-01T20:37:25,dev_67c75db54e,67.148.60.213,card_9d24ab8fd8ea,addr_f2f649b0ec,,0,False,False
acct_c69c3a4219,2025-02-02T21:33:26,dev_dfb732db2a,122.21.18.205,card_910a22abaaf8,addr_c30a48571d,,0,False,False
acct_e31ec53d60,2025-12-28T08:43:36,dev_ab7370e06b,147.255.7.21,card_627ce2ebace3,addr_9bd8081106,ring_000,1,False,False
acct_9bd1396105,2026-03-21T12:07:14,dev_e90c8ae33f,75.210.226.250,card_b41ca6835467,addr_b1babca195,,0,False,False
acct_51d02ca65d,2025-05-18T20:05:30,dev_8511d5bb75,43.130.26.112,card_d3edfb5c0113,addr_a858dc3d14,,0,False,False
acct_d2621d67be,2025-03-10T21:58:21,dev_32417ff711,186.90.214.239,card_b52af927cc02,addr_9ad05962f0,,0,False,False
acct_d6af2d6b32,2025-09-11T12:06:06,dev_83f8b0d42e,69.150.71.34,card_6a11188f21d9,addr_45f4a3c2e9,,0,False,False
acct_7c562f3425,2025-08-22T04:02:13,dev_e4fcdeaa5d,77.183.101.74,card_e1cac155426e,addr_c194f28b09,,0,False,False
acct_82f2927835,2025-12-01T03:29:48,dev_86d17fc245,195.63.242.154,card_8e77803a5ad4,addr_099de98d4d,,0,False,False
acct_1416be8558,2026-04-13T11:15:42,dev_de9735cc1a,197.29.149.129,card_785bebbe7b92,addr_07b510e066,,0,True,False
acct_9bdfa47bba,2026-07-18T21:24:14,dev_8fd3143703,166.193.204.64,card_104314a48e63,addr_1ed3ba4213,,0,False,False
acct_0244709ea6,2025-09-01T19:43:16,dev_0c2e586fe6,95.230.180.157,card_093a377d1524,addr_297bfe9243,,0,False,False
acct_6e096dc7ba,2025-08-25T20:15:39,dev_a482e425af,130.199.228.88,card_3b374715bc85,addr_84217a7277,,0,False,False
acct_8d23a850b3,2025-03-19T13:42:24,dev_47c48ef033,216.1.40.185,card_77e3e67415b8,addr_c8a38a0cc2,,0,False,False
acct_f8bc669e5f,2025-03-03T16:12:53,dev_66fd3ec77d,136.167.250.22,card_2141c07b62cb,addr_d0cd107ea4,,0,False,False
acct_95da69a80e,2025-11-03T22:00:05,dev_f966fa21df,104.159.228.205,card_4fb57321a56e,addr_79e3aa5632,,0,False,False
acct_3f6d940f1a,2026-05-11T22:52:32,dev_593d5bff92,86.3.94.220,card_bfe48322b77e,addr_64cc8553b3,,0,False,False
acct_b1e386cc6a,2025-03-30T19:07:57,dev_bebc36c27e,2.19.42.236,card_09ec0d1e8d15,addr_f6f7a0557f,,0,False,False
acct_7cbefcbb82,2026-02-02T03:24:37,dev_c3c1dae38a,113.163.209.250,card_ac508c1e35ea,addr_94a22241d7,,0,False,False
acct_e27af86a5c,2026-06-30T10:21:52,dev_22cfd537c6,99.222.38.137,card_9515d5509476,addr_145604c50e,,0,False,False
acct_02b5144b4c,2026-06-27T14:50:12,dev_ac79d9d35b,19.198.12.41,card_506c4847e9b9,addr_51c3d19efb,,0,False,False
acct_bbf7a42b71,2025-07-06T23:30:25,dev_f7b44f14f3,70.48.7.138,card_b8118c53955d,addr_e7da090902,,0,False,False
acct_934f9694c7,2025-06-24T05:23:33,dev_326192fa61,76.137.250.54,card_8b74d0d96fa6,addr_4c44b1d977,,0,False,False
acct_4588508eba,2025-06-11T06:38:43,dev_c9638f5489,97.42.7.223,card_7b3f617ea23c,addr_d1169039d7,,0,False,False
acct_5c757935d8,2026-06-14T02:00:37,dev_8550232ecc,165.128.124.247,card_ba0a0ddf999e,addr_5a8ec81325,,0,False,False
acct_b6033e3ef3,2026-03-12T11:58:23,dev_be2a620ba2,100.40.78.203,card_69b82bfe6bf4,addr_8865d2a2f5,,0,False,False
acct_95fbd24b67,2025-11-04T03:49:17,dev_9bb82c75af,17.10.192.208,card_fd76edd69256,addr_61db90c61d,,0,False,False
acct_905b9469fc,2025-10-13T11:30:53,dev_53821c34fa,160.26.158.113,card_7ae14f5e0abe,addr_3d10c2bb12,,0,False,False
acct_36d3730f9c,2026-03-29T00:52:17,dev_3d2fd24b10,128.22.87.138,card_5569d1ef2c74,addr_09c8b34c9a,evasive_ring_014,1,False,True
acct_a7b8bad294,2025-03-12T02:31:10,dev_df01ac9209,197.111.187.21,card_76ff43db60ac,addr_d862a12f4a,,0,False,False
acct_7087fbba58,2025-08-06T18:31:54,dev_2df1e4890a,190.106.232.60,card_fef0c5260370,addr_d00655b3ca,,0,False,False
acct_3c93339b21,2025-03-31T23:20:21,dev_d67160ffc7,199.82.154.135,card_e50334e870c4,addr_01ee356851,,0,False,False
acct_2d3b493eaf,2025-09-18T18:49:25,dev_e4716adfc0,137.16.214.86,card_1be3d7ac754c,addr_d0739a11f1,,0,False,False
acct_9f03ba95ae,2026-01-30T10:36:33,dev_8fe13c6abd,124.215.175.76,card_b51675d49b47,addr_7802b19435,,0,False,False
acct_2ca48b9952,2025-04-30T18:23:22,dev_804a4157d0,148.1.90.3,card_b101400e36b0,addr_c3351c4a3e,,0,False,False
acct_ea6b40cd85,2025-03-05T14:50:34,dev_35687537e2,157.108.94.149,card_312e372b9bd8,addr_cacdae4470,,0,False,False
acct_72f8576264,2025-01-16T04:52:28,dev_990960fac0,23.178.69.42,card_91ca1feae583,addr_01d661c7a7,evasive_ring_012,1,False,True
acct_acb1eb68cd,2026-02-05T21:40:13,dev_3163ce7b3a,133.144.103.224,card_cc1ff642e186,addr_39313deec9,,0,False,False
acct_59b4ebcd2b,2026-02-12T12:06:51,dev_094098839e,99.25.132.199,card_0a764643c6a7,addr_8afc13228f,,0,False,False
acct_c50371ab0a,2025-05-05T01:01:02,dev_971df144ee,80.237.31.185,card_f47d2dc0afff,addr_25a094d131,,0,False,False
acct_b72308bf26,2025-11-27T05:27:28,dev_689e0b47ed,106.58.78.112,card_1a6745b5b0b9,addr_da72ffb11d,,0,False,False
acct_521bcfa61d,2025-03-11T09:15:07,dev_0dca7f6c17,124.220.123.53,card_5bb74f8ca7e4,addr_327f964037,,0,False,False
acct_63751721b8,2025-09-14T13:07:09,dev_585da62916,202.172.86.30,card_b8f44de65310,addr_00ea0138df,,0,False,False
acct_42233964ca,2025-01-01T01:43:17,dev_698bbccdcc,112.195.106.212,card_ac129a26b258,addr_63688e9840,,0,False,False
acct_1de5839e2f,2026-06-04T00:26:26,dev_df41819531,88.69.220.156,card_2b169d91434a,addr_03845eb556,,0,False,False
acct_ef1b88f6fc,2025-04-14T15:50:09,dev_20708e2745,169.71.33.25,card_a2c20091f48f,addr_68f6caabee,ring_018,1,False,False
acct_cdbf692f82,2026-02-19T11:57:33,dev_4d0cd50c05,111.208.36.198,card_1c1a0522352a,addr_fedf4ba763,,0,False,False
acct_8bb01d614d,2026-01-05T07:58:04,dev_aff1016490,195.78.53.174,card_ba143c4024f0,addr_dcc39febe8,,0,False,False
acct_415270f20b,2025-12-28T01:52:30,dev_eb43c3b807,115.20.211.68,card_d4250b438856,addr_281aeaed78,,0,False,False
acct_9e2adf1866,2025-08-17T09:59:31,dev_77902b11fc,183.161.171.145,card_2ea90852f34d,addr_31d2d593cd,ring_034,1,False,False
acct_d33d351253,2025-02-18T14:16:22,dev_d50ac552e5,148.11.60.59,card_63edb4d5e890,addr_9fab81a5f1,,0,False,False
acct_fccd318494,2025-08-01T20:05:34,dev_b59e244b3e,15.30.254.114,card_df8cddd8502a,addr_5a3e251ce7,,0,False,False
acct_9d87c17d0d,2026-02-06T04:20:11,dev_b57e2294a8,199.203.127.28,card_e44d4ea67227,addr_60d8092456,,0,False,False
acct_8707cb0f51,2025-04-05T06:21:36,dev_cc5253ff3e,42.93.170.172,card_6aa8935e79a0,addr_aaa2df18ec,,0,False,False
acct_f80e99300d,2025-03-26T01:20:12,dev_860e9cfccd,104.203.211.192,card_faf68cd34308,addr_209a961981,,0,False,False
acct_44b986cdc4,2025-08-26T06:24:25,dev_2ae854a1a1,16.138.94.239,card_f69161b050eb,addr_a1179ae350,,0,False,False
acct_c8009b029c,2026-01-28T02:03:22,dev_37ba60e558,55.220.119.49,card_f99c13f62303,addr_e7fcf04709,,0,False,False
