account_id,degree,component_size,edge_density,n_shared_attr_types,n_high_conf_attr_types,ip_only_component,signup_spread_hours,txn_spread_hours,avg_txn_amount,ring_id,is_ring_member,is_hard_negative,is_evasive_ring
acct_ee55f681c3,6,7,1.0,1,1,0,17.363333333333333,20.23,2318.795333333334,ring_023,1,False,False
acct_48ed5d74ca,18,19,1.0,1,0,1,10778.700555555555,18098.700555555555,2550.1003636363635,,0,False,False
acct_826203d0a3,0,1,0.0,0,0,0,0.0,2088.0,4359.4400000000005,,0,False,False
acct_205e2a8fcd,3,4,1.0,1,1,0,9860.336111111112,13460.336111111112,2748.452,,0,False,False
acct_7bf7a40120,0,1,0.0,0,0,0,0.0,4512.0,2675.445,,0,False,False
acct_0f18c503a2,0,1,0.0,0,0,0,0.0,240.0,2881.205,,0,False,False
acct_290e79d961,16,17,1.0,1,0,1,12978.23361111111,17656.651944444446,2329.026296296296,,0,False,False
acct_6230813632,20,21,1.0,1,0,1,13388.944722222222,21331.976944444443,2231.3526229508198,,0,False,False
acct_f29cdec5c7,0,1,0.0,0,0,0,0.0,0.0,4509.47,,0,False,False
acct_467f80fc37,13,14,1.0,1,0,1,12195.424722222222,19649.47111111111,2302.0728846153843,,0,False,False
acct_1211235acc,0,1,0.0,0,0,0,0.0,8520.0,3161.9599999999996,,0,False,False
acct_98ba420877,13,14,1.0,1,0,1,12195.424722222222,19649.47111111111,2302.0728846153843,,0,False,False
acct_87576f3ac7,0,1,0.0,0,0,0,0.0,8448.0,2203.763333333334,,0,False,False
acct_583229af1a,0,1,0.0,0,0,0,0.0,3072.0,1499.135,,0,False,False
acct_9b33089063,0,1,0.0,0,0,0,0.0,7848.0,2510.982,,0,False,False
acct_17c87393ab,0,1,0.0,0,0,0,0.0,8160.0,2547.2566666666667,,0,False,False
acct_f394a5dc3c,0,1,0.0,0,0,0,0.0,7224.0,3131.522,,0,False,False
acct_35d99de443,0,1,0.0,0,0,0,0.0,7248.0,3675.096,,0,False,False
acct_0cfcc2c9a9,21,22,1.0,1,0,1,12571.982777777777,19177.21277777778,2589.6075,,0,False,False
acct_c4e00d1f11,17,18,1.0,1,0,1,11331.32138888889,16812.36972222222,2751.409649122807,,0,False,False
acct_6725d52ec9,0,1,0.0,0,0,0,0.0,4416.0,3104.096,,0,False,False
acct_990b56d5d3,0,1,0.0,0,0,0,0.0,0.0,543.66,,0,False,False
acct_fe1e5df625,0,1,0.0,0,0,0,0.0,0.0,4897.67,,0,False,False
acct_5da2e8cb1f,0,1,0.0,0,0,0,0.0,0.0,2316.55,,0,False,False
acct_8759e5703e,0,1,0.0,0,0,0,0.0,8616.0,3183.032,,0,False,False
acct_8dbcc212a8,0,1,0.0,0,0,0,0.0,0.0,4282.54,,0,False,False
acct_2ba336ffc7,0,1,0.0,0,0,0,0.0,6456.0,2976.5975,,0,False,False
acct_1c2b8c94fd,6,7,1.0,2,2,0,20.851388888888888,22.318055555555556,2644.2426666666665,ring_002,1,False,False
acct_c428fc3ecd,0,1,0.0,0,0,0,0.0,0.0,555.02,,0,False,False
acct_0348fba3da,0,1,0.0,0,0,0,0.0,3024.0,4143.04,,0,False,False
acct_45a888a50f,0,1,0.0,0,0,0,0.0,456.0,1834.7350000000001,,0,False,False
acct_75e27d69a5,0,1,0.0,0,0,0,0.0,3240.0,2037.36,,0,False,False
acct_d2ad1e388d,0,1,0.0,0,0,0,0.0,4896.0,4402.4366666666665,,0,False,False
acct_385783c86e,27,28,1.0,1,0,1,12570.43611111111,20516.663333333334,2544.280136986301,,0,False,False
acct_b6ca4c9c4a,1,2,1.0,1,1,0,3354.9313888888887,5226.931388888889,2829.943333333333,,0,False,False
acct_b1143bce9b,0,1,0.0,0,0,0,0.0,0.0,2535.91,,0,False,False
acct_ee21ac2b97,0,1,0.0,0,0,0,0.0,7008.0,3382.9399999999996,,0,False,False
acct_c88183ca73,0,1,0.0,0,0,0,0.0,7512.0,2338.502,,0,False,False
acct_8901b02fff,0,1,0.0,0,0,0,0.0,5544.0,2949.353333333333,,0,False,False
acct_ccad15db86,0,1,0.0,0,0,0,0.0,2256.0,2461.275,,0,False,False
acct_72333d6cbf,0,1,0.0,0,0,0,0.0,264.0,3119.4700000000003,,0,False,False
acct_bfdb775036,0,1,0.0,0,0,0,0.0,5016.0,2687.505,,0,False,False
acct_18052cea0e,21,22,1.0,1,0,1,13042.761944444444,18772.922777777778,2697.712321428571,,0,False,False
acct_53f2755ba0,0,1,0.0,0,0,0,0.0,5112.0,1688.5533333333333,,0,False,False
acct_bec29bb8ac,21,22,1.0,1,0,1,12571.982777777777,19177.21277777778,2589.6075,,0,False,False
acct_761e234491,21,22,1.0,1,0,1,12571.982777777777,19177.21277777778,2589.6075,,0,False,False
acct_d99a705d41,21,22,1.0,1,0,1,13408.179444444444,21324.978333333333,2252.1935294117643,,0,False,False
acct_661ebd41c6,0,1,0.0,0,0,0,0.0,3768.0,2162.48,,0,False,False
acct_f6840df47b,0,1,0.0,0,0,0,0.0,840.0,1647.065,,0,False,False
acct_c0341623ec,0,1,0.0,0,0,0,0.0,0.0,1399.43,,0,False,False
acct_6ea2dd4552,0,1,0.0,0,0,0,0.0,6024.0,1761.4959999999999,,0,False,False
acct_cd300ae3cf,27,28,1.0,1,0,1,12570.43611111111,20516.663333333334,2544.280136986301,,0,False,False
acct_f401508306,19,20,1.0,1,0,1,12943.4675,20190.8775,2706.055,,0,False,False
acct_e589d9bf0a,0,1,0.0,0,0,0,0.0,0.0,1667.25,,0,False,False
acct_6695572fa3,0,1,0.0,0,0,0,0.0,5424.0,1395.9,,0,False,False
acct_1cbcb87659,0,1,0.0,0,0,0,0.0,5688.0,2839.844,,0,False,False
acct_844cb81bc5,0,1,0.0,0,0,0,0.0,4608.0,3233.8933333333334,,0,False,False
acct_faaf257146,0,1,0.0,0,0,0,0.0,456.0,1059.77,,0,False,False
acct_d4e828b844,0,1,0.0,0,0,0,0.0,7008.0,2795.29,,0,False,False
acct_502099e024,6,7,1.0,1,1,0,14.945555555555556,16.72888888888889,2015.546,ring_015,1,False,False
acct_5cc483c00c,0,1,0.0,0,0,0,0.0,0.0,1457.39,,0,False,False
acct_86d5f99582,0,1,0.0,0,0,0,0.0,7224.0,3405.3940000000002,,0,False,False
acct_83a821eff6,2,3,1.0,1,1,0,30.840555555555557,7944.0,2496.886,,0,True,False
acct_67270c2adf,1,2,1.0,1,1,0,5601.656944444445,10089.656944444445,3116.3725000000004,,0,False,False
acct_08b7fc817d,19,20,1.0,1,0,1,12943.4675,20190.8775,2706.055,,0,False,False
acct_9b9d006427,23,24,1.0,1,0,1,12340.922777777778,20314.757222222222,2633.4054166666665,,0,False,False
acct_cea425de02,0,1,0.0,0,0,0,0.0,8616.0,916.17,,0,False,False
acct_9d2fca35fc,0,1,0.0,0,0,0,0.0,5040.0,927.845,,0,False,False
acct_fb5950be9e,0,1,0.0,0,0,0,0.0,2280.0,2267.0125,,0,False,False
acct_ace6685f52,6,7,1.0,2,2,0,26.86777777777778,29.234444444444446,3230.091333333333,ring_012,1,False,False
acct_7f77284caf,0,1,0.0,0,0,0,0.0,4032.0,1530.0825,,0,False,False
acct_f57808f17e,0,1,0.0,0,0,0,0.0,7296.0,3713.5099999999998,,0,False,False
acct_a82e78b17c,4,5,1.0,1,1,0,23.481944444444444,24.581944444444446,2714.3224999999998,ring_003,1,False,False
acct_8d46d96a26,0,1,0.0,0,0,0,0.0,6672.0,1899.9450000000002,,0,False,False
acct_f349989166,0,1,0.0,0,0,0,0.0,1464.0,3192.7066666666665,,0,False,False
acct_caf67d34d5,0,1,0.0,0,0,0,0.0,8256.0,1360.32,,0,False,False
acct_f8753fa2d1,0,1,0.0,0,0,0,0.0,0.0,817.51,,0,False,False
acct_4af135ab44,0,1,0.0,0,0,0,0.0,7104.0,2858.7660000000005,,0,False,False
acct_83d91e8ec8,0,1,0.0,0,0,0,0.0,6600.0,2884.3133333333335,,0,False,False
acct_3816e90735,0,1,0.0,0,0,0,0.0,8784.0,3820.133333333333,,0,False,False
acct_1306bf1c5d,16,17,1.0,1,0,1,13315.354444444445,20494.394444444446,2772.36037735849,,0,False,False
acct_120a256e08,21,22,1.0,1,0,1,12571.982777777777,19177.21277777778,2589.6075,,0,False,False
acct_ef691f6130,23,24,1.0,1,0,1,12340.922777777778,20314.757222222222,2633.4054166666665,,0,False,False
acct_8312b25e78,0,1,0.0,0,0,0,0.0,4752.0,3397.3525,,0,False,False
acct_1edc1cf172,0,1,0.0,0,0,0,0.0,1128.0,2565.3959999999997,,0,False,False
acct_78e6cdfe26,0,1,0.0,0,0,0,0.0,4104.0,2739.635,,0,False,False
acct_936e8bbacd,14,15,1.0,1,0,1,9802.166111111112,18075.890277777777,2463.73,,0,False,False
acct_78aebe1de7,0,1,0.0,0,0,0,0.0,4224.0,2335.6575,,0,False,False
acct_09c0e5fe07,3,4,1.0,1,1,0,13.919722222222223,14.286388888888888,2377.4460000000004,ring_004,1,False,False
acct_46e36574f1,0,1,0.0,0,0,0,0.0,5712.0,1931.682,,0,False,False
acct_8a3db4dca4,0,1,0.0,0,0,0,0.0,7272.0,2092.94,,0,False,False
acct_8f2aa66f2f,0,1,0.0,0,0,0,0.0,5304.0,1951.3575,,0,False,False
acct_c4f53c1c9b,0,1,0.0,0,0,0,0.0,4824.0,2889.9379999999996,,0,False,False
acct_65a01f65fb,0,1,0.0,0,0,0,0.0,4608.0,1769.17,,0,False,False
acct_6c0d2decd8,0,1,0.0,0,0,0,0.0,3864.0,1642.7375,,0,False,False
acct_98c44add28,20,21,1.0,1,0,1,13388.944722222222,21331.976944444443,2231.3526229508198,,0,False,False
acct_b152eedb0d,21,22,1.0,1,0,1,11792.805277777778,19858.71138888889,2490.0601639344254,,0,False,False
acct_3490126634,0,1,0.0,0,0,0,0.0,7176.0,3159.4900000000002,,0,False,False
acct_9223588550,0,1,0.0,0,0,0,0.0,0.0,4392.44,,0,False,False
acct_40bc8cab97,1,2,1.0,1,1,0,0.1738888888888889,6624.1738888888885,3039.4133333333334,,0,True,False
acct_aafe112be1,0,1,0.0,0,0,0,0.0,6216.0,2642.886,,0,False,False
acct_98d64f4465,6,7,1.0,1,1,0,17.363333333333333,20.23,2318.795333333334,ring_023,1,False,False
acct_2b02f13385,0,1,0.0,0,0,0,0.0,0.0,1757.32,,0,False,False
acct_3e4cd0337d,0,1,0.0,0,0,0,0.0,8304.0,2612.545,,0,False,False
acct_3d9e66c9c0,0,1,0.0,0,0,0,0.0,2184.0,1279.95,,0,False,False
acct_3620cd5d26,0,1,0.0,0,0,0,0.0,5736.0,2065.39,,0,False,False
acct_48ed2f167e,0,1,0.0,0,0,0,0.0,0.0,635.66,,0,False,False
acct_7c375af636,0,1,0.0,0,0,0,0.0,8856.0,1949.7275,,0,False,False
acct_dc79ab8fb7,0,1,0.0,0,0,0,0.0,5616.0,1200.5033333333333,,0,False,False
acct_be07bd8dbf,0,1,0.0,0,0,0,0.0,2832.0,2789.183333333333,,0,False,False
acct_c171971745,0,1,0.0,0,0,0,0.0,6408.0,2851.1475,,0,False,False
acct_61cfded626,0,1,0.0,0,0,0,0.0,2808.0,2363.855,,0,False,False
acct_de1584be26,14,15,1.0,1,0,1,11254.789444444445,16419.12722222222,2352.850476190476,,0,False,False
acct_ad2d09f3b8,0,1,0.0,0,0,0,0.0,0.0,1217.76,,0,True,False
acct_c22cdb82b0,0,1,0.0,0,0,0,0.0,2712.0,3668.1133333333332,,0,False,False
acct_6920919433,0,1,0.0,0,0,0,0.0,3912.0,2131.84,,0,False,False
acct_fbfe2b5c5a,6,7,1.0,2,2,0,20.851388888888888,22.318055555555556,2644.2426666666665,ring_002,1,False,False
acct_a77e6fd12a,0,1,0.0,0,0,0,0.0,3456.0,3006.08,,0,False,False
acct_3231c9b851,0,1,0.0,0,0,0,0.0,5952.0,1678.3600000000004,,0,False,False
acct_423a5be3b2,6,7,1.0,1,1,0,20.301388888888887,22.468055555555555,2756.7653846153844,ring_016,1,False,False
acct_eaaf71682b,27,28,1.0,1,0,1,12570.43611111111,20516.663333333334,2544.280136986301,,0,False,False
acct_1e9c004f8e,0,1,0.0,0,0,0,0.0,1776.0,4034.76,,0,False,False
acct_64ada152f6,0,1,0.0,0,0,0,0.0,5664.0,2574.1050000000005,,0,False,False
acct_bfe7ca0a09,0,1,0.0,0,0,0,0.0,6528.0,2664.0733333333333,,0,False,False
acct_7c714b5653,0,1,0.0,0,0,0,0.0,2160.0,1572.3166666666666,,0,False,False
acct_e4f98ec94a,7,8,1.0,2,2,0,15.691666666666666,1256.9144444444444,2402.430666666666,evasive_ring_003,1,False,True
acct_e4d5f55ed8,0,1,0.0,0,0,0,0.0,6912.0,1151.9800000000002,,0,False,False
acct_ad5968964f,20,21,1.0,1,0,1,13388.944722222222,21331.976944444443,2231.3526229508198,,0,False,False
acct_9a25bfe0d4,0,1,0.0,0,0,0,0.0,0.0,2268.77,,0,False,False
acct_bd20ef41a7,0,1,0.0,0,0,0,0.0,6768.0,2020.6933333333334,,0,False,False
acct_f756d09372,0,1,0.0,0,0,0,0.0,2832.0,2946.145,,0,False,False
acct_fb87834fc9,0,1,0.0,0,0,0,0.0,5760.0,2116.84,,0,False,False
acct_042899c39b,0,1,0.0,0,0,0,0.0,3840.0,2045.5440000000003,,0,False,False
acct_14aa030d87,0,1,0.0,0,0,0,0.0,288.0,1401.5900000000001,,0,False,False
acct_32fedbf101,5,6,1.0,2,2,0,15.233611111111111,16.933611111111112,2327.398,ring_036,1,False,False
acct_4799b12949,0,1,0.0,0,0,0,0.0,2136.0,3365.6279999999997,,0,False,False
acct_d5f4d49398,0,1,0.0,0,0,0,0.0,3480.0,1418.545,,0,False,False
acct_61d9237ad5,7,8,1.0,2,2,0,13.681666666666667,1072.548611111111,2031.4963636363636,evasive_ring_005,1,False,True
acct_00dc4c538f,0,1,0.0,0,0,0,0.0,4104.0,2142.7966666666666,,0,False,False
acct_6d17283403,17,18,1.0,1,0,1,13411.7975,18526.727222222224,2336.0228070175435,,0,False,False
acct_82e41b1d9b,0,1,0.0,0,0,0,0.0,2688.0,2359.456666666667,,0,False,False
acct_50f62b2292,23,24,1.0,1,0,1,12340.922777777778,20314.757222222222,2633.4054166666665,,0,False,False
acct_3f6bcd0b56,0,1,0.0,0,0,0,0.0,5400.0,2197.9449999999997,,0,False,False
acct_39b55d1a67,0,1,0.0,0,0,0,0.0,6720.0,3160.1200000000003,,0,False,False
acct_0f4987ed3a,0,1,0.0,0,0,0,0.0,0.0,2684.72,,0,False,False
acct_c69c3a4219,0,1,0.0,0,0,0,0.0,6408.0,2162.05,,0,False,False
acct_e31ec53d60,6,7,1.0,1,1,0,42.64611111111111,43.85166666666667,2611.5329411764706,ring_000,1,False,False
acct_9bd1396105,0,1,0.0,0,0,0,0.0,4224.0,3245.542,,0,False,False
acct_51d02ca65d,0,1,0.0,0,0,0,0.0,4344.0,2979.5860000000002,,0,False,False
acct_d2621d67be,0,1,0.0,0,0,0,0.0,7560.0,1964.3059999999998,,0,False,False
acct_d6af2d6b32,0,1,0.0,0,0,0,0.0,7248.0,3600.148,,0,False,False
acct_7c562f3425,0,1,0.0,0,0,0,0.0,2304.0,3780.195,,0,False,False
acct_82f2927835,0,1,0.0,0,0,0,0.0,9048.0,4193.3675,,0,False,False
acct_1416be8558,0,1,0.0,0,0,0,0.0,0.0,3984.28,,0,True,False
acct_9bdfa47bba,0,1,0.0,0,0,0,0.0,3264.0,2573.045,,0,False,False
acct_0244709ea6,0,1,0.0,0,0,0,0.0,5592.0,1737.1999999999998,,0,False,False
acct_6e096dc7ba,15,16,1.0,1,0,1,12732.0775,21372.77972222222,2345.5634693877555,,0,False,False
acct_8d23a850b3,0,1,0.0,0,0,0,0.0,0.0,4729.04,,0,False,False
acct_f8bc669e5f,0,1,0.0,0,0,0,0.0,7320.0,2369.7933333333335,,0,False,False
acct_95da69a80e,0,1,0.0,0,0,0,0.0,6456.0,2436.524,,0,False,False
acct_3f6d940f1a,18,19,1.0,1,0,1,12859.060833333333,19322.019722222223,2563.963548387097,,0,False,False
acct_b1e386cc6a,0,1,0.0,0,0,0,0.0,8952.0,2215.34,,0,False,False
acct_7cbefcbb82,23,24,1.0,1,0,1,12340.922777777778,20314.757222222222,2633.4054166666665,,0,False,False
acct_e27af86a5c,0,1,0.0,0,0,0,0.0,6072.0,1638.7599999999998,,0,False,False
acct_02b5144b4c,0,1,0.0,0,0,0,0.0,1848.0,1252.015,,0,False,False
acct_bbf7a42b71,0,1,0.0,0,0,0,0.0,7584.0,2457.71,,0,False,False
acct_934f9694c7,0,1,0.0,0,0,0,0.0,3984.0,3251.2174999999997,,0,False,False
acct_4588508eba,0,1,0.0,0,0,0,0.0,3072.0,1108.175,,0,False,False
acct_5c757935d8,0,1,0.0,0,0,0,0.0,7512.0,1961.02,,0,False,False
acct_b6033e3ef3,0,1,0.0,0,0,0,0.0,3000.0,2232.705,,0,False,False
acct_95fbd24b67,0,1,0.0,0,0,0,0.0,5544.0,2106.525,,0,False,False
acct_905b9469fc,17,18,1.0,1,0,1,11331.32138888889,16812.36972222222,2751.409649122807,,0,False,False
acct_36d3730f9c,3,4,1.0,2,2,0,18.9875,1368.0,2959.0383333333334,evasive_ring_014,1,False,True
acct_a7b8bad294,0,1,0.0,0,0,0,0.0,6360.0,1489.3220000000001,,0,False,False
acct_7087fbba58,0,1,0.0,0,0,0,0.0,7704.0,1347.9033333333332,,0,False,False
acct_3c93339b21,0,1,0.0,0,0,0,0.0,0.0,4995.92,,0,False,False
acct_2d3b493eaf,0,1,0.0,0,0,0,0.0,5304.0,3411.855,,0,False,False
acct_9f03ba95ae,0,1,0.0,0,0,0,0.0,0.0,4818.51,,0,False,False
acct_2ca48b9952,0,1,0.0,0,0,0,0.0,0.0,3362.93,,0,False,False
acct_ea6b40cd85,0,1,0.0,0,0,0,0.0,6240.0,1955.5819999999999,,0,False,False
acct_72f8576264,2,3,1.0,1,1,0,43.45055555555555,1106.601111111111,2132.095,evasive_ring_012,1,False,True
acct_acb1eb68cd,9,10,1.0,1,0,1,10168.773888888889,16906.3425,2310.668571428572,,0,False,False
acct_59b4ebcd2b,0,1,0.0,0,0,0,0.0,8064.0,3874.2425000000003,,0,False,False
acct_c50371ab0a,0,1,0.0,0,0,0,0.0,2784.0,3700.79,,0,False,False
acct_b72308bf26,0,1,0.0,0,0,0,0.0,5496.0,2225.35,,0,False,False
acct_521bcfa61d,21,22,1.0,1,0,1,12571.982777777777,19177.21277777778,2589.6075,,0,False,False
acct_63751721b8,15,16,1.0,1,0,1,13100.232777777777,17967.80972222222,2474.4712,,0,False,False
acct_42233964ca,0,1,0.0,0,0,0,0.0,840.0,3527.4300000000003,,0,False,False
acct_1de5839e2f,0,1,0.0,0,0,0,0.0,6312.0,1480.3220000000001,,0,False,False
acct_ef1b88f6fc,6,7,1.0,2,2,0,11.377222222222223,12.310555555555556,2855.5915384615387,ring_018,1,False,False
acct_cdbf692f82,0,1,0.0,0,0,0,0.0,0.0,111.66,,0,False,False
acct_8bb01d614d,0,1,0.0,0,0,0,0.0,0.0,1005.36,,0,False,False
acct_415270f20b,0,1,0.0,0,0,0,0.0,4008.0,2298.0225,,0,False,False
acct_9e2adf1866,7,8,1.0,2,2,0,40.07694444444444,42.37694444444445,2839.8633333333332,ring_034,1,False,False
acct_d33d351253,0,1,0.0,0,0,0,0.0,7848.0,3177.375,,0,False,False
acct_fccd318494,0,1,0.0,0,0,0,0.0,7896.0,2032.1474999999998,,0,False,False
acct_9d87c17d0d,0,1,0.0,0,0,0,0.0,6264.0,1774.4599999999998,,0,False,False
acct_8707cb0f51,0,1,0.0,0,0,0,0.0,0.0,2439.47,,0,False,False
acct_f80e99300d,0,1,0.0,0,0,0,0.0,7440.0,3329.4120000000003,,0,False,False
acct_44b986cdc4,0,1,0.0,0,0,0,0.0,6096.0,2733.0739999999996,,0,False,False
acct_c8009b029c,4,5,1.0,1,1,0,6869.902777777777,14885.902777777777,2024.442105263158,,0,False,False
acct_61ab6a3f3a,0,1,0.0,0,0,0,0.0,792.0,2408.145,,0,False,False
acct_bf68298e8e,0,1,0.0,0,0,0,0.0,5208.0,786.904,,0,False,False
acct_2c7fca16eb,0,1,0.0,0,0,0,0.0,9192.0,2806.656,,0,False,False
acct_34271f3275,0,1,0.0,0,0,0,0.0,5832.0,2878.115,,0,False,False
acct_91b837ca59,0,1,0.0,0,0,0,0.0,0.0,2350.99,,0,False,False
acct_305edfbdeb,0,1,0.0,0,0,0,0.0,6600.0,2646.4939999999997,,0,False,False
acct_e586bacd32,0,1,0.0,0,0,0,0.0,5232.0,3054.9300000000003,,0,False,False
acct_a7ada4f3af,0,1,0.0,0,0,0,0.0,0.0,2284.78,,0,False,False
acct_cca6426432,19,20,1.0,1,0,1,12943.4675,20190.8775,2706.055,,0,False,False
acct_fe65a1f677,0,1,0.0,0,0,0,0.0,7752.0,3027.52,,0,False,False
acct_d876ea6344,0,1,0.0,0,0,0,0.0,5256.0,3434.36,,0,False,False
acct_4598520b61,0,1,0.0,0,0,0,0.0,0.0,599.25,,0,False,False
acct_6fdbc1c6f3,0,1,0.0,0,0,0,0.0,5880.0,3222.2200000000003,,0,False,False
acct_ae8d6942cb,0,1,0.0,0,0,0,0.0,0.0,1321.33,,0,False,False
acct_cf9bfe3ee5,0,1,0.0,0,0,0,0.0,3216.0,2225.145,,0,False,False
acct_25654d6b1e,2,3,1.0,1,1,0,14.869444444444444,1114.5394444444444,2214.8233333333333,evasive_ring_004,1,False,True
acct_1952060853,4,5,1.0,1,1,0,12615.0075,17074.495,2022.7375,,0,False,False
acct_382e5cd84a,0,1,0.0,0,0,0,0.0,3000.0,1166.13,,0,False,False
acct_030ccee98d,0,1,0.0,0,0,0,0.0,0.0,4774.03,,0,False,False
acct_42424b199b,0,1,0.0,0,0,0,0.0,0.0,1394.41,,0,False,False
acct_298829258c,0,1,0.0,0,0,0,0.0,3264.0,3535.1475000000005,,0,False,False
acct_3d5775d6a0,0,1,0.0,0,0,0,0.0,2904.0,2056.8033333333333,,0,False,False
acct_d9524c9ebb,0,1,0.0,0,0,0,0.0,8016.0,3253.794,,0,False,False
acct_4534c921cd,10,11,1.0,1,0,1,9667.626666666667,17657.73972222222,1982.858709677419,,0,False,False
acct_c4e0c1b21a,0,1,0.0,0,0,0,0.0,5472.0,2182.896666666667,,0,False,False
acct_700dc22e02,0,1,0.0,0,0,0,0.0,6168.0,3358.625,,0,False,False
acct_b8b17e607f,0,1,0.0,0,0,0,0.0,6216.0,3004.7599999999998,,0,False,False
acct_10dbd47b13,0,1,0.0,0,0,0,0.0,3528.0,2369.3700000000003,,0,False,False
acct_40f0d798fc,0,1,0.0,0,0,0,0.0,5880.0,2298.8740000000003,,0,False,False
acct_ac41129e23,0,1,0.0,0,0,0,0.0,0.0,2877.84,,0,False,False
acct_abb1d0fbd8,0,1,0.0,0,0,0,0.0,7008.0,2996.362,,0,False,False
acct_d48dc29a1e,15,16,1.0,1,0,1,13100.232777777777,17967.80972222222,2474.4712,,0,False,False
acct_fe90d7565d,0,1,0.0,0,0,0,0.0,0.0,2891.72,,0,False,False
acct_57041e06d4,3,4,1.0,1,1,0,13.919722222222223,14.286388888888888,2377.4460000000004,ring_004,1,False,False
acct_876e9ae9b0,0,1,0.0,0,0,0,0.0,3576.0,3588.755,,0,False,False
acct_f9dda143e9,19,20,1.0,1,0,1,12943.4675,20190.8775,2706.055,,0,False,False
acct_e77481a8c7,0,1,0.0,0,0,0,0.0,8592.0,640.1,,0,False,False
acct_cd2c4257fb,4,5,1.0,1,1,0,12615.0075,17074.495,2022.7375,,0,False,False
acct_f50ca73e9f,0,1,0.0,0,0,0,0.0,6744.0,3413.504,,0,False,False
acct_49bd2721ec,17,18,1.0,1,0,1,13411.7975,18526.727222222224,2336.0228070175435,,0,False,False
acct_bdfde475e7,0,1,0.0,0,0,0,0.0,3192.0,892.5050000000001,,0,False,False
acct_5366219f6c,0,1,0.0,0,0,0,0.0,3840.0,3367.47,,0,False,False
acct_c668faa52b,0,1,0.0,0,0,0,0.0,6192.0,2873.106,,0,False,False
acct_8f9e845c35,4,5,1.0,1,1,0,12615.0075,17074.495,2022.7375,,0,False,False
acct_5146a8a1fa,0,1,0.0,0,0,0,0.0,7440.0,2360.862,,0,False,False
acct_a0b9daeb21,0,1,0.0,0,0,0,0.0,0.0,4417.78,,0,False,False
acct_4d58ffb0fd,0,1,0.0,0,0,0,0.0,7392.0,2635.6366666666668,,0,False,False
acct_72ace8e4ae,2,3,1.0,1,1,0,30.840555555555557,7944.0,2496.886,,0,True,False
acct_9cf370f365,0,1,0.0,0,0,0,0.0,2544.0,1092.2166666666667,,0,False,False
acct_7128224fe6,0,1,0.0,0,0,0,0.0,3960.0,3552.4300000000003,,0,False,False
acct_54aeb05cb7,1,2,1.0,1,1,0,18.17361111111111,5208.0,2590.17,,0,True,False
acct_e3e30c9c3e,0,1,0.0,0,0,0,0.0,5592.0,2270.7349999999997,,0,False,False
acct_ffb5f4e5c7,0,1,0.0,0,0,0,0.0,7560.0,3660.31,,0,False,False
acct_2e1b49e379,21,22,1.0,1,0,1,13042.761944444444,18772.922777777778,2697.712321428571,,0,False,False
acct_5437de2cd6,0,1,0.0,0,0,0,0.0,6504.0,1100.5233333333333,,0,False,False
acct_d017b50e96,0,1,0.0,0,0,0,0.0,0.0,1347.3,,0,False,False
acct_5f1fb04bcc,0,1,0.0,0,0,0,0.0,2736.0,2551.943333333333,,0,False,False
acct_0aef306d12,0,1,0.0,0,0,0,0.0,2856.0,945.5450000000001,,0,False,False
acct_8ca678e363,0,1,0.0,0,0,0,0.0,5808.0,3518.9266666666663,,0,False,False
acct_cf6dd64c00,3,4,1.0,1,1,0,9822.109166666667,14598.511666666667,2079.169285714286,,0,False,False
acct_aaec300771,0,1,0.0,0,0,0,0.0,3288.0,1697.6866666666667,,0,False,False
acct_0b9d261c95,0,1,0.0,0,0,0,0.0,0.0,2350.01,,0,False,False
acct_4ede37c237,0,1,0.0,0,0,0,0.0,2544.0,1197.855,,0,False,False
acct_86a75852b3,0,1,0.0,0,0,0,0.0,0.0,682.54,,0,False,False
acct_a107fff2e5,0,1,0.0,0,0,0,0.0,5352.0,478.05,,0,False,False
acct_9f07850d19,0,1,0.0,0,0,0,0.0,888.0,3889.7349999999997,,0,False,False
acct_a517fa6654,0,1,0.0,0,0,0,0.0,7944.0,2154.96,,0,False,False
acct_3b445b7786,0,1,0.0,0,0,0,0.0,456.0,2406.5,,0,False,False
acct_843542ba29,0,1,0.0,0,0,0,0.0,7152.0,3350.585,,0,False,False
acct_7f729cc8a2,0,1,0.0,0,0,0,0.0,4416.0,2137.556666666667,,0,False,False
acct_aaffdeca7c,3,4,1.0,1,1,0,3.5675,3.8608333333333333,2366.6133333333332,ring_037,1,False,False
acct_ea7c20a9eb,21,22,1.0,1,0,1,13042.761944444444,18772.922777777778,2697.712321428571,,0,False,False
acct_4f74ba8e7c,0,1,0.0,0,0,0,0.0,5832.0,3328.6,,0,False,False
acct_8dd85cdaee,0,1,0.0,0,0,0,0.0,5304.0,3604.725,,0,False,False
acct_c04d15ae15,0,1,0.0,0,0,0,0.0,8184.0,3290.71,,0,False,False
acct_c3bf5c2580,19,20,1.0,1,0,1,11389.939722222221,19739.16083333333,2677.8928358208955,,0,False,False
acct_86621f006f,0,1,0.0,0,0,0,0.0,2112.0,3525.1220000000003,,0,False,False
acct_851108eddb,0,1,0.0,0,0,0,0.0,0.0,840.24,,0,False,False
acct_0bacfcdb9b,0,1,0.0,0,0,0,0.0,0.0,1078.08,,0,False,False
acct_b1f9defb40,0,1,0.0,0,0,0,0.0,0.0,2093.27,,0,False,False
